class,text
R3,"人原代呼吸道上皮细胞培养及抗呼吸道合胞病毒活性 人原代呼吸道上皮细胞/呼吸道合胞病毒/抗病毒化合物/抗病毒活性 为建立人原代呼吸道上皮细胞(Human airway epithelial cell, hAEC)的培养方法，并在hAEC体系上探讨3-硫代吲哚类化合物RSV-A-4和免疫抑制剂代谢产物6-MMPr的抗呼吸道合胞病毒(Respiratory syncytial virus, RSV)活性及其机制，从而构建可用于RSV药物筛选及药效评价的细胞模型。采集人呼吸道上皮细胞样本，分离细胞后建立hAEC的培养方法，并进行细胞形态和活力鉴定；在hAEC体系上检测小分子化合物RSV-A-4和6-MMPr的抗RSV活性及其细胞毒性；采用实时荧光定量PCR(RT-qPCR)与Time-of-addition assay技术，探讨RSV-A-4和6-MMPr的抑制RSV复制的作用机制。培养的hAEC经鉴定：其体外培养存活率可达93.51%;RSV-A-4和6-MMPr的半数抑制浓度(Half maximal inhibitory concentration, IC_(50))分别为(207.30±4.77)μmol/L和(3 191.00±6.11)μmol/L,6-MMPr的半数细胞毒性浓度(Half maximal cytotoxic concentration, CC_(50))为(95 526.00±10.97)μmol/L,而RSV-A-4对hAEC未见明显细胞毒性；RSV-A-4和6-MMPr均在RSV病毒基因组复制阶段抑制RSV复制。成功建立可用于抗RSV药物筛选及体外评价的hAEC培养体系，RSV-A-4和6-MMPr在细胞水平均能有效抑制RSV复制。"
R3,跨被试运动想象脑电信号的卷积神经网络识别方法 运动想象/跨被试/脑机接口/脑电信号 本文提出一种跨被试的深度神经网络识别方法，应对运动想象脑电信号的非线性、非平稳特性.该方法首先计算协方差矩阵均值，将不同被试者样本集的协方差对齐至单位矩阵，提升样本的被试间泛化性.然后，将对齐后的样本输入至卷积神经网络中，通过留一被试交叉验证法，构建跨被试的运动想象脑电信号识别方法 .在BCI Competition IV dataset 2b公开数据集上进行实验，结果表明，新的方法在该数据集上取得了高的识别性能，且测试场景中的时间复杂度与现有方法相同.
R3,基于人工智能的心电人工智能专利解析 人工智能/模式识别/智能诊断/分析装置 随着人工智能技术的不断发展，心电人工智能领域将会有更多的技术创新和应用场景。未来几年，该领域的专利申请量将继续保持增长态势。人工智能为心电图应用带来广阔的前景和不可忽视的作用。本文利用搜索引擎对心电图人工智能分析领域的相关专利信息进行统计和整合，旨在分析心电人工智能领域的专利情况，重点对专利申请的技术演进路线、热门技术领域和主要解决的技术路线等进行描述分析。通过深入挖掘数据，以期为相关企业和研究人员提供有价值的参考。
R3,"基于临床CT数字体相关和有限元分析的股骨内部变形场研究 CT图像/有限元分析/数字体相关/骨质疏松 目的 验证基于临床CT的数字体相关(digital volume correlation, DVC)方法在测量股骨内部变形场时的准确性，并通过DVC进一步测量股骨在跌倒情况下的内部变形，验证基于临床CT的有限元分析方法(finite element analysis, FEA)在计算股骨内部变形场的准确性。方法 使用猪股骨，模拟侧向跌倒姿态，进行分步力学加载实验，同步进行多次CT成像。通过重复扫描和虚拟位移验证DVC方法的准确性。DVC以子体积作为配准两组图像的研究对象，分别设置8、12、16和20 mm的子体积进行测试。量化误差指标包括位移系统误差-平均值(mean)、位移随机误差-标准差(standard deviation, SD)、应变准确度-平均绝对误差(mean absolute error, MAER)和应变精确度-标准差误差(standard deviation of the error, SDER)。基于CT图像建立股骨有限元模型，模拟实验条件，计算股骨内部位移，与DVC测量的内部变形场对比验证。结果 基于临床CT的DVC方法重复扫描位移偏差小于0.013 mm, MAER和SDER均小于200με;虚拟位移偏差小于0.098 mm, MAER为1 093～1 687με,SDER为604～1 267με,远小于骨组织屈服应变。FEA计算的位移和DVC测量的位移之间具有较强的相关性(R~2≥0.76,P<0.05)。结论 基于临床CT的DVC方法可以准确测量股骨内部变形场，并且基于临床CT的有限元模型可以准确计算股骨内部变形场。"
R3,2D-3D医学图像配准临床数据集标定结果的分析与评价 数据集标定/临床数据集/评价/相似性度量 目的 构建采自临床的2D-3D医学图像配准数据集，是实现各种学习算法应用于实际医疗的重要环节。然而临床数据的获取过程中存在多种不确定因素，致使数据集的标定结果需要分析和评价。本文对采自胸主动脉腔内修复术的一组X线和CT图像的几组标定数据进行分析和评价，并确定正确标定结果。方法 分别采用相似性度量法和投影距离误差法对标定结果进行分析和评价。选用相似性准则，计算CT图像生成的二维数字放射重建图像和X线图像的相似性，相似程度越高，对应的标定值越接近真实值。读取X线图像中的标记物影像位置作为参考位置；将计算得到的CT图像中标记物位置在X线图像上投影，得到投影位置；计算参考位置和投影位置的距离，距离值越小，对应的标定值越接近真实值。结果 提供的几组标定数据，在比较数字放射重建图像和X线图像相似性方面，相似度接近，没有明显指向性；而投影距离误差法的分析结果指向性明显，能够定量描述标定结果的优劣。主要原因在于各组标定值之间差别不突出；生成的数字放射重建图像和X线图像之间模态差异较大等。结论 投影距离误差法是评价2D-3D医学图像配准数据集标定结果的有效手段。另外，若提供的标定结果计算数据差异明显，或者可以提供高质量的数字放射重建图像时，相似性度量法也是评价标定结果的可选途径。
R3,"基于真实退化估计与高频引导的内窥镜图像超分辨率重建 内窥镜图像超分辨率/退化估计/高频引导/卷积神经网络 内窥镜是诊断人体器官疾病的重要医疗设备,然而受人体内腔环境影响,内窥镜图像分辨率一般较低,需对其进行超分辨处理.目前多数基于深度学习的超分辨算法直接使用双三次插值下采样从高质量图像中获取低分辨率(Low-resolution, LR)图像以进行配对训练,此种方式会导致纹理细节丢失,不适用于医学图像.为解决该问题,针对医学内窥镜图像开发了一种新颖的退化框架,首先从真实低质量内窥镜图像中提取丰富多样的真实模糊核与噪声模式,之后提出一种退化注入算法,利用提取的真实模糊核与噪声将高分辨率(High-resolution, HR)内窥镜图像退化为符合真实域的低分辨率图像.同时,提出一种高频引导的残差密集超分辨网络,采用基于双频率信息交互的频率分离策略,并设计多层级融合机制,将提取的多级高频信息逐层嵌入残差密集模块的多层特征,以充分恢复内窥镜图像的高频细节和低频内容.在合成与真实数据集上的大量实验表明,我们的方法优于对比方法,具有更好的主客观质量评价."
R3,基于SVD的分块半脆弱水印医学图像算法研究 图像安全/脆弱水印/篡改检测/自恢复 为确保医学图像的完整性与安全性，提出一种基于奇异值分解的分块半脆弱水印医学图像算法，具备定位图像篡改区域以及图像自恢复两种功能。该算法将图像按4×4大小分块，并将水印嵌入位置分为块认证位和自恢复位两种，其中块认证位用于认证每个块，确保该块被篡改时能被识别出来；自恢复位则用于实现图像被篡改后的自恢复。将分块通过奇异值分解生成块认证位，同时将块划分为2×2的块，计算它们的5MSB平均值以生成自恢复位。仿真实验结果表明，所提算法的PSNR指标均在50 dB以上，大部分篡改攻击的Rfa和Rfd接近于0，且自恢复图像PSNR指标在30 dB以上。所提算法具有较好的透明性，能准确检测大部分篡改攻击，且自恢复图像质量良好。
R3,3D打印多孔钛金属支架的数字化设计及分析 3D打印/钛金属支架/抗压强度/Mises等效应力 目的 设计3D打印多孔钛金属支架并通过有限元分析找出满足大孔径和高抗压强度的结构设计方案。方法利用计算机Autodesk Inventor软件，设计15种不同孔隙结构的单元钛合金支架模型（5种类型单元体结构，分别为仿钻石-60°、仿钻石-90°、仿钻石-120°、正四面体和正六面体，每种类型单元体结构各有3种孔径，分别为400、600、800μm）及其15种圆柱体模型（直径20 mm、高度20 mm），通过Autodesk Inventor软件进行有限元分析，简单模拟膝关节处受力类型及大小，转化成Mises等效应力、安全系数及形变位移的比较，分析数据，筛选出大孔径、高抗压强度的设计模型。结果 5种不同孔隙结构的单元结构模型在安全状态下，正向受力时，除正四面体外随孔径增大而最大受力减小；侧向受力时，各单元结构随孔径增大而最大受力减小；扭转受力时，仿钻石-60°和正四面体结构体随孔径增大而最大受力减小，仿钻石-90°结构体随孔径增大而最大受力增大，而仿钻石-120°和正六面体单元结构随孔径增大基本上无变化。在3种受力条件下，所有单元结构随孔径增大而形变位移增大。5种不同单元结构圆柱体模型分别在3种受力时，孔径越大，形变位移越大，Mises等效应力越大，安全系数变化同Mises等效应力相反。综合抗压能力由强到弱的顺序为：正六面体>正四面体>仿钻石-120°>仿钻石-90°>仿钻石-60°，并且每种类型圆柱体模型中孔径越小，抗压强度越大。结论 孔径大小和孔隙形态是影响支架抗压强度的重要因素。随着孔径（400、600、800μm）的增大，各结构的强度均有所降低。正六面体、正四面体和仿钻石-120°结构模型能够满足大孔径和高抗压强度的条件。
R3,"基于表面肌电信号的上肢外骨骼康复训练系统设计 表面肌电信号/康复训练/变刚度/特征提取 目的 为实现不同上肢损伤程度患者的康复训练，设计一种基于表面肌电信号(surface electromyographic signal,sEMG)的上肢外骨骼康复训练系统。方法 该康复训练系统的机械结构主要由背部控制部分、可变刚度驱动器以及可调节上肢支架部分组成；控制系统包括肌电采集、滤波、特征提取和动作分类识别。首先采集肌电信号，并提取时域特征；然后采用主成分分析法(principal component analysis, PCA)进行降维处理，用K均值聚类算法(K-means clustering algorithm)进行动作模式分类识别；最后对可变刚度驱动器进行刚度测量实验，并进行仿真实验验证分类效果。结果 康复训练系统可以自主地调节刚度，并且动作模式的总体识别率为89.74%。结论 该康复训练系统动作模式识别率高，可以更好地带动患者完成康复训练。"
R3,结核分枝杆菌EsxV/W融合蛋白对耻垢分枝杆菌表型及巨噬细胞功能的影响 结核分枝杆菌/耻垢分枝杆菌/EsxV/W融合蛋白/ANA-1细胞 目的：构建表达结核分枝杆菌EsxV/W融合蛋白的重组耻垢分枝杆菌（MS），分析重组MS的表型及对巨噬细胞功能的影响。方法：原核表达获取EsxV/W融合蛋白，纯化后免疫小鼠制备多克隆抗体；电击转化法构建重组菌株MS-EsxV/W及空载菌株MS-vec，使用制备的多克隆抗体检测融合蛋白在MS中的表达；分析表达EsxV/W融合蛋白的重组MS的菌落形态、生物膜及生长速率；菌落计数法检测重组MS在溶菌酶、孔雀绿、低pH、SDS、H2O2、NaNO2等不同环境条件下的存活能力，分析EsxV/W融合蛋白对MS表型的影响；重组MS侵染ANA-1巨噬细胞，Griess法检测ANA-1细胞NO的释放量，酶联免疫吸附实验检测ANA-1细胞肿瘤坏死因子-α(TNF-α)及白细胞介素-6(IL-6)的释放量，菌落计数法检测重组MS在ANA-1细胞内的存活能力。结果：成功构建能表达EsxV/W融合蛋白的重组菌株MS-EsxV/W，表达EsxV/W融合蛋白对MS的菌落形态、生物膜形成及生长速率无显著影响；表达EsxV/W融合蛋白不改变MS对溶菌酶、孔雀绿与低pH的耐受力，但可降低对SDS的耐受力，增强对H2O2与NaNO2的耐受力；侵染ANA-1细胞一定时间后，与MS-vec比较，MS-EsxV/W侵染的ANA-1细胞NO、TNF-α、IL-6释放量明显增加，且MS-EsxV/W的细胞内存活能力高于MS-vec。结论：EsxV/W融合蛋白可改变MS的表型并调控ANA-1巨噬细胞的免疫应答反应，有助于后续对esxV/W基因功能的探究。
R3,多学科交叉下材料科学与工程专业生物材料本科培养课程设置调研 材料科学与工程/生物材料/本科培养/课程设置 深化高校专业供给侧改革，以经济社会发展和学生职业生涯发展需求为导向，构建自主性、灵活性与规范性、稳定性相统一的专业设置管理体系是我国深化本科教育教学制度改革全面提高人才培养质量的方针意见。针对生物材料需求的快速增长，高校专业设置也应以需求为导向进行改革。经过调研全球材料科学与工程专业顶尖高校的生物材料方向本科培养课程设置，我们发现各高校课程设置的自主性和灵活性较高，但规范性和稳定性不足，如何构建标准统一的生物材料专业设置管理体系是全球面临的一致问题。
R3,"健康中国背景下医学生心理健康与压力源分析 医学生/心理健康水平/压力源/健康中国行动 目的 了解健康中国背景下新疆某大学医学生心理健康水平和压力源，并分析其影响因素。方法 采用分层整群随机抽样法抽取2021年2～4月新疆维吾尔自治区某大学4421名医学生，采用症状自评量表(Symptom Check List 90,SCL-90)和当代大学生压力源量表进行问卷调查。结果 25.26%医学生存在不同程度SCL-90量表所列症状；SCL-90各因子分均低于全国部分地区大学生常模(P<0.05);SCL-90量表中躯体化、强迫症状、抑郁和恐怖因子得分女生显著高于男生(P<0.05);主要压力源为发展困扰型；疆外生源学生发展困扰型压力源得分高于疆内生源学生(P<0.05);女生压力高于男生，女生发展困扰型、个人管理型、消极事件型压力源得分均高于男生(P<0.05);Pearson相关性分析结果显示，医学生SCL-90得分与压力源得分呈显著正相关(P<0.05)。结论 新疆维吾尔自治区某大学有25.26%医学生存在不同程度的心理健康问题，女生心理健康水平不如男生。心理健康水平和压力呈正相关，发展困扰型压力成为医学生主要压力源。不同特征医学生的心理健康水平与压力源存在一定的差异。"
